system:index,NDVI,NDVI_count,NDVI_disp,confidence,cropland,cultivated_land
16665,0.491447985,4,8.95E-04,100,176,1
16666,0.439935774,5,0.014773545,94,176,1
16667,0.81076932,7,0.010668094,100,36,2
16669,0.722815752,5,0.15593604,92,1,2
16671,0.415792912,2,2.81E-04,91,176,1
16672,0.760385513,5,0.103376974,100,24,2
16674,0.456455499,6,0.001946952,100,176,1
16675,0.273282737,4,0.004402131,100,61,2
16676,0.195365265,5,7.66E-04,100,61,2
16681,0.723591328,10,0.199754432,94,24,2
16682,0.541883349,3,0.022343945,90,176,1
16683,0.451566219,8,0.02203591,92,176,1
16686,0.513102353,8,0.021730227,100,152,1
16688,0.558526933,9,0.029553366,100,176,1
16689,0.797260582,10,0.182124208,100,24,2
16691,0.766669869,14,0.07484288,100,4,2
16692,0.534273684,5,0.024781266,100,176,1
16693,0.571665943,5,0.015839875,100,176,1
16694,0.617452204,4,0.024682244,94,176,1
16695,0.681723595,12,0.088735896,100,24,2
16697,0.723648012,12,0.141928821,94,4,2
16698,0.327575564,4,0.004407663,100,61,2
16699,0.673131704,13,0.091534756,100,24,2
16700,0.711875856,6,0.18121157,93,4,2
16701,0.807093561,14,0.235437651,100,24,2
16702,0.502400875,9,0.034704741,100,176,1
16703,0.50043571,10,0.051921134,100,176,1
16704,0.540966213,4,0.020878763,93,176,1
16706,0.656460047,6,0.111959803,100,61,2
16708,0.567014933,5,0.062022058,93,176,1
16713,0.546777785,8,0.025333588,91,176,1
16714,0.578605354,9,0.021626569,100,176,1
16717,0.635697722,5,0.003566947,100,176,1
16719,0.526931286,7,0.022851065,93,176,1
16726,0.345405281,8,0.0142934,100,61,2
16728,0.82740885,12,0.150735789,100,24,2
16729,0.514002621,6,0.027256664,100,176,1
16731,0.487275273,12,0.021617704,100,176,1
16732,0.631105661,14,0.048486222,100,176,1
16733,0.393854946,5,0.021196264,100,176,1
16734,0.458468854,7,0.021385508,92,176,1
16736,0.533454597,4,0.00286185,100,152,1
16737,0.256651133,5,0.006190369,100,61,2
16738,0.399257392,5,0.002620837,90,176,1
16739,0.70019418,6,0.047473494,100,176,1
16740,0.571508169,7,0.0295172,100,176,1
16741,0.28767851,6,0.010436399,100,61,2
16743,0.498426646,5,0.004700095,100,176,1
16744,0.563619196,10,0.04016093,92,176,1
16745,0.250443637,5,0.009613062,100,61,2
16746,0.43613261,8,0.015011865,91,176,1
16748,0.43152684,5,0.03216776,100,176,1
16749,0.359438151,18,0.005628643,90,152,1
16751,0.484764278,5,0.072834783,100,176,1
16752,0.390690565,5,0.02166974,100,176,1
16753,0.166076154,16,9.94E-04,94,61,2
16754,0.756632447,4,0.266065241,100,24,2
16757,0.717949986,7,0.108080637,100,24,2
16758,0.845948458,15,0.131170388,100,24,2
16759,0.500252485,11,0.028968546,100,176,1
16760,0.526323795,5,0.037353713,100,176,1
16762,0.567391336,5,0.078516938,93,24,2
16763,0.415606737,4,0.004780649,100,176,1
16764,0.526176751,19,0.027611552,93,152,1
16765,0.763384879,11,0.204262879,94,1,2
16766,0.727221131,19,0.077138558,100,1,2
16769,0.42783913,5,0.004001749,100,176,1
16771,0.527060747,8,0.031919008,92,176,1
16772,0.520524263,8,0.002101279,100,176,1
16773,0.700707197,5,0.099771144,100,24,2
16775,0.636796892,11,0.109444453,100,24,2
16778,0.436900645,8,0.011141596,100,152,1
16779,0.492775917,5,0.060131986,100,176,1
16783,0.851186514,9,0.109547503,100,24,2
16784,0.22367987,16,0.001330371,92,61,2
16785,0.310069889,21,0.005690609,100,176,1
16787,0.797531307,12,0.209858931,100,4,2
16789,0.414350927,14,0.024874289,91,176,1
16790,0.549783051,3,0.001622755,100,176,1
16792,0.524362743,6,0.088601737,100,176,1
16793,0.546062052,13,0.035870698,91,176,1
16799,0.629314959,8,0.032986124,91,176,1
16800,0.368692368,27,0.012974777,90,176,1
16802,0.73926419,5,0.059549148,100,1,2
16803,0.660136282,5,0.127358178,100,1,2
16804,0.552662432,5,0.024115176,100,176,1
16805,0.49889192,4,0.011386847,100,176,1
16806,0.471649051,5,0.031768913,100,176,1
16807,0.816953182,15,0.18569804,100,24,2
16808,0.388175696,3,0.002853153,93,176,1
16809,0.26998201,5,0.006857426,92,61,2
16810,0.800949991,11,0.218069309,100,24,2
16811,0.465967894,2,0.01565326,100,176,1
16812,0.598421216,5,0.012110799,100,176,1
16813,0.650177598,10,0.019546338,100,121,1
16814,0.472779393,5,0.04270514,100,176,1
16815,0.49611938,3,0.031573501,100,176,1
16816,0.50856185,5,0.012250489,94,176,1
16817,0.523973286,3,0.003041134,100,176,1
16818,0.318513125,4,0.011002431,100,61,2
16820,0.282866895,11,0.04254698,100,61,2
16823,0.765233278,9,0.104668762,91,24,2
16824,0.515959084,3,0.010466298,100,176,1
16825,0.220173866,4,8.68E-05,100,61,2
16827,0.860463142,14,0.117985909,100,24,2
16829,0.433527976,13,0.024715718,100,176,1
16830,0.369473368,3,0.003190911,100,176,1
16834,0.711089909,11,0.068688889,100,24,2
16836,0.208058774,4,0.001843046,92,61,2
16838,0.835454881,7,0.148306237,92,24,2
16839,0.590301931,21,0.041852121,90,121,1
16840,0.594365954,10,0.03476232,93,176,1
16842,0.539409995,16,0.01856522,91,176,1
16843,0.713650167,5,0.062103892,100,24,2
16844,0.721538424,13,0.039381956,93,176,1
16845,0.462682724,3,0.003832209,93,176,1
16847,0.438621938,14,0.007703056,94,176,1
16848,0.424034476,11,0.008927422,91,121,1
16849,0.806348383,17,0.168558375,100,24,2
16850,0.442253888,11,0.028916685,100,121,1
16851,0.384101242,5,0.025486489,93,176,1
16852,0.375339389,13,0.010041404,90,176,1
16853,0.531246305,7,0.037157125,100,176,1
16854,0.461134225,9,0.032908367,92,176,1
16855,0.235377461,5,0.004003268,100,61,2
16857,0.600896657,4,0.103137474,92,24,2
16859,0.663051665,8,0.070551886,100,24,2
16860,0.535941184,8,0.049441762,94,176,1
16861,0.745868027,8,0.148842413,100,1,2
16862,0.33641246,6,0.011239836,100,61,2
16863,0.4600977,5,0.045985295,100,176,1
16866,0.326751232,3,0.00368404,100,24,2
16868,0.509347975,5,0.020187466,100,176,1
16869,0.577741444,3,0.034342525,100,176,1
16871,0.783717632,6,0.151038865,100,24,2
16872,0.523071289,10,0.03093439,100,176,1
16873,0.709947109,4,0.134181253,92,176,1
16877,0.641726255,5,0.072892882,100,121,1
16882,0.548069537,7,0.046494293,100,176,1
16884,0.69067663,10,0.090913887,100,24,2
16885,0.535982192,4,0.129288539,100,176,1
16886,0.45185104,10,0.015405976,100,176,1
16887,0.808664262,17,0.141805581,94,4,2
16888,0.406171054,14,0.018185656,100,176,1
16892,0.83769381,11,0.211235118,92,24,2
16893,0.501251698,10,0.047364221,91,61,2
16894,0.507784009,9,0.029221026,100,176,1
16895,0.509815991,4,0.064193378,100,121,1
16897,0.598604858,5,0.011527003,100,176,1
16898,0.537827551,5,0.041372938,100,176,1
16899,0.636334777,7,0.141356447,100,1,2
16900,0.47064957,5,0.08111697,100,61,2
16901,0.581963778,5,0.079595545,100,1,2
16902,0.454231918,5,0.012700867,100,121,1
16904,0.78810066,5,0.174529159,93,1,2
16906,0.607489049,12,0.035123184,100,176,1
16910,0.437343091,3,0.01732156,100,24,2
16911,0.46040675,6,0.001541122,100,176,1
16915,0.79536283,8,0.16081814,100,1,2
16916,0.49624148,6,0.028008661,100,152,1
16918,0.860967398,20,0.125322913,100,24,2
16919,0.470523655,7,0.026824434,100,152,1
16921,0.471561372,9,0.006423814,100,176,1
16923,0.816602886,17,0.132145364,92,1,2
16924,0.572717071,11,0.014732342,100,176,1
16925,0.483761668,5,0.005246321,100,121,1
16926,0.270484239,18,0.002549772,100,61,2
16928,0.43162033,11,0.025306272,100,61,2
16929,0.695890129,16,0.015274276,92,176,1
16930,0.47995767,7,0.014415423,100,121,1
16932,0.511414051,12,0.047273971,100,176,1
16933,0.620180666,5,0.052878428,100,176,1
16934,0.695971489,14,0.046760293,100,24,2
16936,0.69502902,11,0.129674863,100,1,2
16937,0.488026321,11,0.062490568,100,176,1
16938,0.693857312,13,0.143560064,100,4,2
16939,0.566004217,8,0.014994832,100,176,1
16941,0.686640918,10,0.09435313,92,24,2
16942,0.724916756,20,0.161750681,94,4,2
16946,0.499523312,3,0.001088145,100,176,1
16947,0.459921628,11,0.02757258,93,176,1
16948,0.645739675,5,0.0146316,91,176,1
16949,0.554532528,3,0.024134526,100,176,1
16951,0.668550789,4,0.054684003,90,176,1
16952,0.441825837,14,0.019710768,95,176,1
16953,0.399137616,19,0.023705619,100,176,1
16954,0.430768341,8,0.011170385,100,176,1
16956,0.540065885,14,0.020049223,94,176,1
16958,0.544519365,7,0.060993907,100,176,1
16959,0.374277413,4,0.025287177,100,176,1
16962,0.560203135,5,0.055487672,94,176,1
16965,0.419590563,9,0.021875796,92,152,1
16968,0.510543406,12,0.049907663,100,176,1
16969,0.403440773,12,0.017244285,100,176,1
16970,0.608697891,4,0.134664689,100,24,2
16972,0.501814485,8,0.01670195,100,176,1
16975,0.586344481,12,0.029422981,94,176,1
16976,0.555462122,7,0.065921918,100,176,1
16979,0.794340312,10,0.261773703,100,24,2
16981,0.707206905,6,0.091556323,90,24,2
16982,0.702149928,12,0.052509552,94,176,1
16983,0.653218627,10,0.098409791,100,24,2
16984,0.595325768,10,0.068873923,100,176,1
16987,0.564669013,5,0.102380478,100,4,2
16988,0.343308717,23,0.011918411,90,176,1
16991,0.797964752,20,0.169733304,100,4,2
16993,0.499365598,12,0.014503623,100,176,1
16995,0.505164504,4,0.049205432,100,176,1
16996,0.422157288,11,0.031789568,100,176,1
16999,0.486297905,5,0.031014918,100,24,2
17000,0.573151529,11,0.052729974,100,61,2
17003,0.524105251,10,0.039495679,100,61,2
17004,0.645105004,6,0.044962922,100,24,2
17005,0.384145647,16,0.006632917,90,176,1
17006,0.366272181,13,0.016075841,93,176,1
17007,0.534345627,10,0.036709248,100,176,1
17008,0.777224839,15,0.166793854,100,1,2
17010,0.499484926,7,0.022554059,90,176,1
17011,0.466312975,10,0.017823895,93,176,1
17012,0.440504372,11,0.025606244,92,176,1
17013,0.510988414,5,0.036894858,93,24,2
17014,0.463442296,5,0.050451321,94,61,2
17016,0.472470373,5,0.027362412,100,176,1
17017,0.213118464,19,6.39E-04,100,61,2
17019,0.566293418,6,0.062521694,90,4,2
17021,0.538544416,5,0.009557512,100,24,2
17022,0.519346535,11,0.049590187,100,176,1
17025,0.559355915,5,0.011292515,92,176,1
17027,0.536154747,4,0.051591239,100,176,1
17028,0.508917809,12,0.009888067,100,121,1
17029,0.568555951,11,0.01832086,90,176,1
17030,0.422301531,4,0.032509488,100,24,2
17031,0.559528232,18,0.052711803,94,176,1
17034,0.63384831,10,0.104750751,91,1,2
17035,0.808906913,6,0.193394892,93,4,2
17037,0.43329078,4,0.002462557,100,121,1
17038,0.510746002,9,0.036935524,100,176,1
17039,0.373451173,9,0.026890469,100,122,1
17040,0.529728532,9,0.025952583,100,176,1
17041,0.441875428,17,0.027676853,90,24,2
17046,0.488319308,16,0.021700473,100,176,1
17047,0.349248886,13,0.020620157,100,176,1
17052,0.361132175,9,0.030979937,92,152,1
17055,0.617429078,6,0.012968302,100,176,1
17056,0.443829954,15,0.015604752,100,176,1
17057,0.84887439,18,0.156294146,93,1,2
17058,0.538794875,3,0.001478652,100,176,1
17059,0.437221944,4,0.051951398,100,176,1
17061,0.44777599,4,0.046488328,100,176,1
17063,0.465292811,4,0.042967367,100,176,1
17064,0.69385469,5,0.182071404,100,176,1
17065,0.339086056,11,0.00942934,100,61,2
17066,0.573245466,8,0.019095915,90,152,1
17067,0.808176577,11,0.224391924,91,24,2
17068,0.528936625,7,0.032223035,100,176,1
17070,0.283384234,9,0.001305204,100,61,2
17071,0.519416392,7,0.043210285,100,176,1
17072,0.475643843,9,0.058333749,100,61,2
17073,0.440656841,10,0.029870892,94,61,2
17076,0.435151279,3,0.015783241,100,176,1
17077,0.613587439,4,0.042971392,100,176,1
17080,0.558786273,5,0.079071824,100,176,1
17083,0.400727063,5,0.028934567,100,176,1
17084,0.580155373,4,0.002047504,91,176,1
17085,0.535187781,11,0.033638902,100,24,2
17087,0.661715209,5,0.005040164,93,176,1
17088,0.447927713,5,0.028414395,100,176,1
17089,0.867741168,4,0.252749541,100,24,2
17091,0.429112911,3,0.014560416,100,176,1
17093,0.543764174,16,0.029303028,100,176,1
17095,0.464468062,6,0.021451951,100,176,1
17097,0.776296616,7,0.104104687,94,24,2
17098,0.581661522,7,0.020393754,100,152,1
17099,0.669260979,5,0.0540889,100,24,2
17100,0.572516084,9,0.066854977,100,176,1
17102,0.396844983,14,0.029393314,100,4,2
17103,0.606503725,11,0.062881559,100,24,2
17105,0.555361748,7,0.044299999,100,176,1
17107,0.508685112,5,0.054680655,100,176,1
17110,0.544900835,8,0.036019784,100,176,1
17111,0.724017203,13,0.153906362,100,1,2
17113,0.548908353,4,0.001552708,100,121,1
17114,0.581189811,10,0.015724023,92,176,1
17115,0.693808973,9,0.129912207,100,24,2
17116,0.79493916,12,0.251258784,100,4,2
17117,0.866817236,10,0.269042686,100,24,2
17118,0.301939964,3,2.46E-04,92,61,2
17119,0.656309307,5,0.049887013,94,24,2
17121,0.485466927,20,0.011188646,90,152,1
17122,0.290972143,14,0.004166036,94,61,2
17125,0.516391098,4,0.04370458,93,152,1
17126,0.697375894,12,0.122475759,100,24,2
17129,0.248854846,21,0.008026912,100,61,2
17130,0.733174741,7,0.086591936,100,24,2
17132,0.559140861,6,0.037724959,100,176,1
17133,0.63096565,5,0.022893076,100,176,1
17134,0.540313601,3,0.002855589,100,176,1
17135,0.696759522,15,0.087596099,100,24,2
17137,0.635571122,5,0.100861248,90,4,2
17138,0.739161313,5,0.206344631,100,1,2
17139,0.490795314,5,0.032760897,90,176,1
17140,0.555041373,4,0.018279584,100,24,2
17141,0.518437505,5,0.029748044,95,24,2
17142,0.397392869,11,0.024225155,91,176,1
17143,0.737422824,5,0.07114186,100,1,2
17144,0.520038605,22,0.030972944,93,176,1
17145,0.622594237,8,0.047920144,91,176,1
17146,0.545902491,6,4.09E-04,100,176,1
17147,0.767691255,16,0.174019462,92,4,2
17148,0.540528059,5,0.054535141,100,176,1
17149,0.843643486,5,0.164996554,91,5,2
17150,0.547993362,17,0.032052793,92,121,1
17151,0.650338471,5,0.002051783,100,176,1
17152,0.432660341,16,0.007918934,100,176,1
17154,0.53041023,18,0.016796628,100,176,1
17158,0.593384802,14,0.046454278,100,176,1
17159,0.565232992,10,0.033097787,100,176,1
17160,0.531725883,9,0.029422545,92,176,1
17161,0.462100834,15,0.019704061,91,176,1
17162,0.480740726,9,0.027759027,100,176,1
17163,0.487956196,3,0.013189346,100,176,1
17165,0.542904675,4,0.017676339,100,176,1
17166,0.605889618,9,0.096594238,90,176,1
17167,0.358993024,11,0.012462459,100,176,1
17169,0.602939069,6,0.05491133,100,176,1
17171,0.845573545,5,0.160350392,100,24,2
17172,0.730325282,9,0.168648962,100,4,2
17173,0.721068919,4,0.20857214,94,24,2
17174,0.703707159,18,0.045924418,100,24,2
17175,0.492433518,7,0.053571924,92,176,1
17178,0.216040626,4,0.001753591,100,61,2
17179,0.351385027,5,0.017893793,92,121,1
17182,0.661564946,11,0.037883667,90,176,1
17183,0.322928041,8,0.015035759,91,176,1
17184,0.453377098,5,0.03142329,100,176,1
17186,0.421429038,12,0.037318965,91,176,1
17187,0.579149723,8,0.014254715,100,121,1
17191,0.377020806,11,0.010299411,100,61,2
17193,0.817523897,8,0.196415639,100,1,2
17195,0.575494409,4,0.0800296,100,176,1
17197,0.657105565,21,0.115233019,100,4,2
17198,0.312675476,20,0.00534522,93,61,2
17204,0.532584548,9,0.030589595,100,176,1
17205,0.844165146,12,0.195180817,100,1,2
17207,0.549048007,4,0.05044633,92,176,1
17208,0.281302333,10,0.003285002,100,61,2
17209,0.575030029,5,0.071642772,95,176,1
17210,0.813109696,6,0.24116795,100,1,2
17211,0.830208242,6,0.130619342,100,1,2
17214,0.839881301,8,0.181214368,100,1,2
17215,0.608374417,7,0.086633501,94,24,2
17216,0.633450747,5,0.075402849,100,24,2
17217,0.61557281,6,0.072711834,100,176,1
17220,0.500578761,5,0.072122427,100,176,1
17221,0.859302938,12,0.19193384,100,24,2
17223,0.655130923,5,0.158105148,100,24,2
17225,0.632811248,19,0.031335663,90,176,1
17226,0.80333662,9,0.173414685,100,24,2
17228,0.443308204,8,0.007780033,100,24,2
17229,0.661955178,18,0.115241355,100,24,2
17232,0.728838921,5,0.001489565,100,24,2
17234,0.350429893,9,0.009147971,94,61,2
17236,0.496131331,16,0.028875903,91,176,1
17238,0.657431543,5,0.117796566,100,1,2
17239,0.687247097,9,0.019557343,100,176,1
17240,0.742235243,4,0.335971254,100,4,2
17242,0.514181197,6,0.007312829,100,176,1
17243,0.338849306,10,0.008292493,94,61,2
17244,0.510327518,8,0.023155195,90,176,1
17246,0.218368337,11,0.002965952,100,61,2
17247,0.549860001,10,0.085610001,100,176,1
17248,0.785384595,12,0.178895367,100,4,2
17249,0.6031937,20,0.023698265,91,152,1
17250,0.468674779,16,0.030173269,94,24,2
17251,0.479972512,12,0.020849915,100,176,1
17252,0.570477843,4,0.023787629,100,176,1
17254,0.646852732,20,0.047661904,100,24,2
17256,0.712402999,12,0.146506466,100,4,2
17257,0.318713754,12,0.006650801,95,61,2
17258,0.386846989,6,0.002272505,90,152,1
17259,0.558792233,16,0.019731252,92,24,2
17260,0.444594741,3,0.005575215,93,176,1
17261,0.481105864,15,0.019268257,95,176,1
17263,0.368730873,18,0.011959857,90,152,1
17264,0.529841363,9,0.01071083,100,176,1
17265,0.407456756,9,0.029113364,100,176,1
17267,0.767487049,5,0.195359722,100,4,2
17270,0.677732646,11,0.113767234,100,24,2
17271,0.675930262,9,0.065811739,100,176,1
17275,0.558841348,10,0.041371833,100,176,1
17278,0.734942436,11,0.122367199,100,4,2
17281,0.531279206,9,0.043247034,93,176,1
17282,0.813366234,5,0.147033336,100,24,2
17285,0.480569214,12,0.025409042,91,121,1
17287,0.476134866,6,0.016447094,100,176,1
17289,0.642338037,5,0.107769347,91,24,2
17290,0.570904672,11,0.069837368,91,24,2
17291,0.534236431,5,0.061038426,100,176,1
17292,0.528078675,5,0.002176976,100,176,1
17294,0.800118208,5,0.174788149,100,4,2
17297,0.70448488,5,0.148724838,100,4,2
17298,0.684305549,12,0.046785181,100,24,2
17301,0.599635541,10,0.039850708,100,176,1
17302,0.592302859,8,0.025265932,100,176,1
17303,0.286645323,10,0.002493788,100,61,2
17306,0.574499488,6,0.048745101,100,176,1
17307,0.578842223,17,0.021476279,100,176,1
17308,0.518959224,7,0.03615898,100,176,1
17309,0.322083563,5,0.016575648,100,61,2
17311,0.87707752,10,0.200320955,95,24,2
17312,0.62604183,3,0.007947878,100,176,1
17313,0.567947209,5,0.008544525,100,176,1
17314,0.537974715,13,0.05743472,100,176,1
17315,0.357280254,4,0.002991338,93,61,2
17316,0.589162052,4,0.017656773,100,176,1
17317,0.596003354,4,0.05623314,100,176,1
17318,0.44762674,4,0.029883181,100,176,1
17319,0.694159806,11,0.153830857,100,61,2
17321,0.528625906,3,0.003085174,100,176,1
17323,0.258055866,10,0.004457459,93,61,2
17324,0.289742798,4,0.010557726,93,61,2
17325,0.635787725,10,0.053221622,100,176,1
17327,0.878442466,6,0.205491337,100,24,2
17328,0.500383198,5,0.02833327,94,24,2
17329,0.293428242,8,0.004570006,100,61,2
17332,0.675202489,5,0.020694757,90,176,1
17333,0.366877913,5,0.002369914,90,24,2
17334,0.390033782,5,0.03946681,100,61,2
17335,0.436936408,9,0.012084633,92,152,1
17337,0.504052579,9,0.035173862,92,176,1
17338,0.507690251,10,0.046079236,94,176,1
17339,0.601281822,5,0.042506387,100,176,1
17340,0.508026123,12,0.023397324,100,176,1
17341,0.831333578,17,0.123217356,100,24,2
17342,0.689731359,4,0.061855488,93,24,2
17345,0.494277507,21,0.005207283,100,61,2
17346,0.238331363,5,0.00116137,100,61,2
17348,0.62470597,5,0.036314022,100,121,1
17350,0.775965393,8,0.149294859,100,1,2
17352,0.334798038,5,0.013862632,100,61,2
17359,0.570369542,11,0.043148327,100,176,1
17362,0.68980813,5,0.116883645,100,1,2
17363,0.502590656,4,0.001775001,100,24,2
17364,0.461246908,7,0.029431336,100,176,1
17367,0.597824931,6,0.107944367,100,1,2
17369,0.497112304,7,0.035511002,100,176,1
17370,0.558086336,12,0.029927558,100,24,2
17374,0.808371603,4,0.184646823,100,1,2
17375,0.491282314,4,0.042409601,100,24,2
17376,0.746043682,5,0.192910677,100,4,2
17377,0.476961404,7,0.021955411,92,176,1
17378,0.611688256,11,0.02840063,100,121,1
17380,0.393158406,9,0.017143691,100,152,1
17381,0.463468462,5,0.068522032,93,176,1
17382,0.469739169,11,0.019067969,100,152,1
17383,0.483841956,7,0.014277304,100,24,2
17384,0.600860178,4,0.001882047,100,121,1
17385,0.554804385,7,0.020760781,100,176,1
17386,0.84687984,13,0.251220604,92,1,2
17387,0.45712617,13,0.020961947,100,176,1
17388,0.611625314,4,6.56E-05,100,176,1
17390,0.654723704,7,0.114861347,100,4,2
17391,0.722993731,5,0.113486319,100,121,1
17392,0.521303415,3,0.036076161,100,176,1
17393,0.76291132,6,0.197100723,100,4,2
17394,0.343194246,15,0.009642762,100,176,1
17395,0.551154494,4,0.010723493,100,176,1
17396,0.543492317,10,0.015893897,100,121,1
17400,0.626934528,15,0.026780438,100,176,1
17402,0.679233551,12,0.125356012,92,1,2
17403,0.505256295,11,0.043090286,100,176,1
17404,0.749680638,6,0.18546763,100,4,2
17405,0.42386362,9,0.025792896,100,24,2
17406,0.814748943,15,0.204983441,90,24,2
17407,0.669787049,7,0.114388553,93,24,2
17408,0.401523024,12,0.020791081,93,176,1
17409,0.70841676,11,0.131962765,100,4,2
17410,0.854108155,16,0.04478962,94,36,2
17411,0.219390705,12,0.00115004,100,61,2
17413,0.520401299,11,0.020939291,100,176,1
17414,0.508444667,4,0.018226607,100,121,1
17418,0.532545388,2,0.002718934,100,176,1
17419,0.495855242,12,0.02846937,100,176,1
17422,0.677981436,3,0.140674211,100,24,2
17425,0.639045894,5,0.007504572,100,4,2
17426,0.49545452,10,0.023079194,100,176,1
17427,0.49311024,4,0.042732687,100,176,1
