ID,B2,B3,B4,B5,B6,B7,Class,nbr,ndsi,ndvi,Season
1_2_1_215,0.1163041,0.09946389,0.11778842,0.19571725,0.30382732,0.18692784,scrub,0.022970125,-0.50673914,0.2485723,1
1_2_1_216,0.11293425,0.093207344,0.11114812,0.1864973,0.28945386,0.17443462,scrub,0.03342094,-0.51284665,0.25315082,1
1_2_1_217,0.10845864,0.090502515,0.10878507,0.18879975,0.28154778,0.16713753,scrub,0.060859654,-0.5134931,0.26888025,1
1_2_1_218,0.10945606,0.09128393,0.11103467,0.1953766,0.28106284,0.16616206,scrub,0.08080614,-0.50968325,0.2752573,1
1_2_1_219,0.11164312,0.09443396,0.11219494,0.19706956,0.27970126,0.16891246,scrub,0.076935746,-0.49518806,0.27444023,1
1_2_1_220,0.11164312,0.09443396,0.11219494,0.19706956,0.27970126,0.16891246,scrub,0.076935746,-0.49518806,0.27444023,1
1_2_1_221,0.11391102,0.0962859,0.11441682,0.20301571,0.2951769,0.17785512,scrub,0.06606071,-0.50807124,0.27911094,1
1_2_1_222,0.11070214,0.09250803,0.111574106,0.1989859,0.29104698,0.17236406,scrub,0.07168938,-0.5176284,0.28146508,1
1_2_1_223,0.113558635,0.09477327,0.10966647,0.18093666,0.27938658,0.17390925,scrub,0.019804139,-0.49340758,0.24524924,1
1_2_1_224,0.115786865,0.09708555,0.11205284,0.1832835,0.29436007,0.18945666,scrub,-0.016561573,-0.50396407,0.24118485,1
1_2_1_225,0.115786865,0.09708555,0.11205284,0.1832835,0.29436007,0.18945666,scrub,-0.016561573,-0.50396407,0.24118485,1
1_2_1_226,0.12374237,0.10747647,0.1252355,0.20078936,0.31060132,0.20716575,scrub,-0.015630117,-0.4858542,0.23174265,1
1_2_1_227,0.12107119,0.10605077,0.12830615,0.19848716,0.295717,0.18644455,scrub,0.03128506,-0.47207928,0.21475658,1
1_2_1_228,0.11636412,0.099752106,0.11983995,0.19206464,0.291556,0.1803875,scrub,0.03135207,-0.4901608,0.2315602,1
1_2_1_229,0.11636412,0.099752106,0.11983995,0.19206464,0.291556,0.1803875,scrub,0.03135207,-0.4901608,0.2315602,1
1_2_1_230,0.116775975,0.09896968,0.11882062,0.19784144,0.29703927,0.18165201,scrub,0.04266062,-0.5001644,0.24954304,1
1_2_1_231,0.119227976,0.103232205,0.12695059,0.20826146,0.30618343,0.18664464,scrub,0.05473913,-0.4957095,0.24256547,1
1_2_1_232,0.11879049,0.10364507,0.127143,0.21108879,0.30234712,0.18414444,scrub,0.068173304,-0.48942333,0.24819015,1
1_2_1_233,0.11876703,0.103293836,0.12612443,0.2105231,0.30700126,0.18642089,scrub,0.060719427,-0.49649003,0.25070336,1
1_2_1_234,0.11876703,0.103293836,0.12612443,0.2105231,0.30700126,0.18642089,scrub,0.060719427,-0.49649003,0.25070336,1
1_2_1_235,0.11929232,0.104470745,0.12696968,0.21418902,0.31009197,0.18923047,scrub,0.061867487,-0.49599546,0.2556562,1
1_2_1_236,0.12010893,0.1045572,0.12719741,0.21138757,0.30680984,0.18751554,scrub,0.05984419,-0.49165982,0.24865296,1
1_2_1_237,0.11835027,0.101237305,0.12082349,0.2042601,0.2941733,0.18082984,scrub,0.0608436,-0.48793834,0.256662,1
1_2_1_238,0.12014465,0.1042141,0.12292591,0.20596577,0.29950023,0.18656248,scrub,0.049431585,-0.48372355,0.25248393,1
1_2_1_239,0.12014465,0.1042141,0.12292591,0.20596577,0.29950023,0.18656248,scrub,0.049431585,-0.48372355,0.25248393,1
1_2_1_240,0.11959208,0.10373157,0.122253,0.20279571,0.30604917,0.19116232,scrub,0.029529532,-0.49372157,0.2477866,1
1_2_1_241,0.11930215,0.10232638,0.12122099,0.2046104,0.3122569,0.19072612,scrub,0.03512018,-0.5063651,0.25592813,1
1_2_1_242,0.11820269,0.1031449,0.1238326,0.21077332,0.31709176,0.19307427,scrub,0.04382606,-0.50911045,0.2598302,1
1_2_1_243,0.11820269,0.1031449,0.1238326,0.21077332,0.31709176,0.19307427,scrub,0.04382606,-0.50911045,0.2598302,1
1_2_1_244,0.11268191,0.09564816,0.11502005,0.19807583,0.30200684,0.18041591,scrub,0.04665866,-0.51893896,0.26527268,1
1_2_1_245,0.11227508,0.09461936,0.11494478,0.19916037,0.29452962,0.17439812,scrub,0.06628746,-0.5137114,0.26811272,1
1_2_1_246,0.11524475,0.09865329,0.120245084,0.20672098,0.30901736,0.18463314,scrub,0.05643953,-0.51601475,0.26447973,1
1_2_1_247,0.1121921,0.09549871,0.11416256,0.1949797,0.29813504,0.1786556,scrub,0.04368994,-0.5147839,0.2614238,1
1_2_1_248,0.1121921,0.09549871,0.11416256,0.1949797,0.29813504,0.1786556,scrub,0.04368994,-0.5147839,0.2614238,1
1_2_1_249,0.11183659,0.0918207,0.109381825,0.18370491,0.2770595,0.16675423,scrub,0.04836707,-0.5021652,0.25358734,1
1_2_1_250,0.10878247,0.0887575,0.100951746,0.16917121,0.25437424,0.1544392,scrub,0.04552393,-0.48266226,0.25254968,1
1_2_1_251,0.10781625,0.08653243,0.0973729,0.16209075,0.24386546,0.14935064,scrub,0.04090691,-0.4761926,0.24942936,1
1_2_1_252,0.11308366,0.0928811,0.10432451,0.16686398,0.25447208,0.15973097,scrub,0.021840531,-0.46520656,0.23061253,1
1_2_1_253,0.11308366,0.0928811,0.10432451,0.16686398,0.25447208,0.15973097,scrub,0.021840531,-0.46520656,0.23061253,1
1_2_1_254,0.11407392,0.094242096,0.10812167,0.18500605,0.26358753,0.16573168,scrub,0.05495379,-0.47325718,0.2622897,1
1_2_1_255,0.11011426,0.09047849,0.10523802,0.18589583,0.27430904,0.16543998,scrub,0.058223076,-0.5039387,0.27704716,1
1_2_1_256,0.11627956,0.096796975,0.11121265,0.17915057,0.28777194,0.18213472,scrub,-0.00825982,-0.4965949,0.23397563,1
1_2_1_257,0.12081709,0.103651926,0.11939997,0.19088809,0.30503792,0.20258832,scrub,-0.029735526,-0.49275997,0.23039275,1
1_2_1_258,0.12081709,0.103651926,0.11939997,0.19088809,0.30503792,0.20258832,scrub,-0.029735526,-0.49275997,0.23039275,1
1_2_1_259,0.122797966,0.10771586,0.12585342,0.20230341,0.31070977,0.20688152,scrub,-0.011188373,-0.48513737,0.23296785,1
1_2_1_260,0.118337184,0.099010274,0.11731593,0.1903502,0.2766248,0.17489183,scrub,0.04232365,-0.47283795,0.23738158,1
1_2_1_261,0.115526244,0.09529916,0.1118477,0.18130124,0.26696563,0.16674614,scrub,0.041819297,-0.47387013,0.23692235,1
1_2_1_262,0.115526244,0.09529916,0.1118477,0.18130124,0.26696563,0.16674614,scrub,0.041819297,-0.47387013,0.23692235,1
1_2_1_263,0.11696499,0.09783362,0.11494117,0.18638805,0.27356625,0.17036927,scrub,0.04490105,-0.47316286,0.2371057,1
1_2_1_264,0.11746766,0.10095216,0.12036389,0.19623391,0.28441614,0.1754503,scrub,0.05591741,-0.47607437,0.23964165,1
1_2_1_265,0.115136474,0.09765123,0.1156244,0.19381529,0.2821827,0.1729927,scrub,0.056766987,-0.48582146,0.2526854,1
1_2_1_266,0.11432207,0.096535966,0.11513346,0.19257334,0.28134787,0.17149761,scrub,0.05788906,-0.48907068,0.25166777,1
1_2_1_267,0.11432207,0.096535966,0.11513346,0.19257334,0.28134787,0.17149761,scrub,0.05788906,-0.48907068,0.25166777,1
1_2_1_268,0.11575644,0.097263455,0.11566073,0.19446293,0.28562552,0.17449948,scrub,0.054106984,-0.49194956,0.25409928,1
1_2_1_269,0.117446646,0.102014095,0.12177864,0.20255452,0.2924457,0.17862117,scrub,0.06278824,-0.48276556,0.2490522,1
1_2_1_270,0.120267674,0.10403088,0.12316316,0.20243831,0.29435125,0.18378033,scrub,0.04830938,-0.47773322,0.24347293,1
1_2_1_271,0.12422386,0.10971061,0.12864143,0.21272,0.30716696,0.19467044,scrub,0.04430533,-0.4736555,0.24630369,1
1_2_1_272,0.12422386,0.10971061,0.12864143,0.21272,0.30716696,0.19467044,scrub,0.04430533,-0.4736555,0.24630369,1
1_2_1_273,0.12051968,0.10511169,0.12417343,0.20727706,0.3080998,0.19192922,scrub,0.038445882,-0.4912451,0.25072712,1
1_2_1_274,0.12013156,0.10303171,0.12276788,0.20489576,0.30683666,0.18888223,scrub,0.040666398,-0.4972449,0.25064692,1
1_2_1_275,0.12095991,0.10566714,0.12694764,0.21329501,0.31703383,0.1933583,scrub,0.049026307,-0.5000383,0.25378174,1
1_2_1_276,0.12095991,0.10566714,0.12694764,0.21329501,0.31703383,0.1933583,scrub,0.049026307,-0.5000383,0.25378174,1
1_2_1_277,0.11583935,0.10118358,0.12390835,0.21275221,0.305771,0.18253754,scrub,0.07643676,-0.50272787,0.26389745,1
1_2_1_278,0.116021805,0.09987247,0.12231985,0.21171331,0.3024794,0.18032305,scrub,0.08006978,-0.50355655,0.26761854,1
1_2_1_279,0.117454275,0.10245567,0.12630443,0.21727127,0.31732914,0.18944085,scrub,0.068427816,-0.51186574,0.26476505,1
1_2_1_280,0.112434365,0.09565799,0.11448324,0.19695923,0.29276314,0.1751909,scrub,0.058493413,-0.5074522,0.26481935,1
1_2_1_281,0.112434365,0.09565799,0.11448324,0.19695923,0.29276314,0.1751909,scrub,0.058493413,-0.5074522,0.26481935,1
1_2_1_282,0.11276012,0.09252076,0.1063051,0.17603159,0.26353955,0.16293478,scrub,0.03863749,-0.4803085,0.2469622,1
1_2_1_283,0.1126778,0.0943338,0.10566394,0.16732746,0.2615794,0.16680112,scrub,0.001575258,-0.46990559,0.22588083,1
1_2_1_284,0.11371285,0.0929365,0.10322888,0.16167693,0.25504345,0.16385338,scrub,-0.006685856,-0.4658514,0.22063708,1
1_2_1_285,0.11551483,0.096025154,0.106819384,0.16922542,0.2712647,0.17415388,scrub,-0.014352801,-0.47711512,0.22607215,1
1_2_1_286,0.11551483,0.096025154,0.106819384,0.16922542,0.2712647,0.17415388,scrub,-0.014352801,-0.47711512,0.22607215,1
1_2_1_287,0.115964144,0.09356123,0.105413094,0.18152723,0.25188145,0.15929635,scrub,0.06522694,-0.4583111,0.2652612,1
1_2_1_288,0.112354934,0.09636332,0.11462295,0.2016232,0.3011439,0.18263735,scrub,0.0494088,-0.51516193,0.27510294,1
1_2_1_289,0.11610017,0.09880139,0.11784298,0.19788842,0.31083363,0.19161901,scrub,0.01609574,-0.5176126,0.25352386,1
1_2_1_290,0.120258644,0.10511939,0.12555735,0.2070545,0.32314503,0.20688003,scrub,4.21E-04,-0.5090912,0.24502179,1
1_2_1_291,0.120258644,0.10511939,0.12555735,0.2070545,0.32314503,0.20688003,scrub,4.21E-04,-0.5090912,0.24502179,1
1_2_1_292,0.121405974,0.1056108,0.12410577,0.2012563,0.3103113,0.20211941,scrub,-0.002139705,-0.49216065,0.2371221,1
1_2_1_293,0.119571656,0.099138215,0.115739256,0.188176,0.27273166,0.17144857,scrub,0.0465136,-0.46681234,0.23834522,1
1_2_1_294,0.11505493,0.09591554,0.111928865,0.18014178,0.26725495,0.16636157,scrub,0.039769333,-0.4717878,0.23354936,1
1_2_1_295,0.11505493,0.09591554,0.111928865,0.18014178,0.26725495,0.16636157,scrub,0.039769333,-0.4717878,0.23354936,1
1_2_1_296,0.11904823,0.09941293,0.11544812,0.18079625,0.26626676,0.16832434,scrub,0.0357238,-0.4562841,0.22058861,1
1_2_1_297,0.11578126,0.09658693,0.11280729,0.18090352,0.26972872,0.1672109,scrub,0.039333668,-0.47265738,0.2318479,1
1_2_1_298,0.11588873,0.09555687,0.11029329,0.17674226,0.26557666,0.1654876,scrub,0.03288624,-0.4707948,0.23150082,1
1_2_1_299,0.11526004,0.09360734,0.10672754,0.17009777,0.25761467,0.1603499,scrub,0.02949896,-0.466962,0.22891775,1
1_2_1_300,0.11526004,0.09360734,0.10672754,0.17009777,0.25761467,0.1603499,scrub,0.02949896,-0.466962,0.22891775,1
1_2_1_301,0.11423124,0.09330116,0.10719981,0.17335457,0.25694823,0.16021012,scrub,0.039405994,-0.46723014,0.23580012,1
1_2_1_302,0.11271421,0.09441322,0.11057469,0.1859883,0.26986516,0.16418424,scrub,0.06226663,-0.48164245,0.25429204,1
1_2_1_303,0.117133,0.10033494,0.11952292,0.19532484,0.2889511,0.17891455,scrub,0.043849718,-0.48451817,0.24075736,1
1_2_1_304,0.121875815,0.10666697,0.12711167,0.20921385,0.30238557,0.18885982,scrub,0.05113132,-0.47846812,0.24411522,1
1_2_1_305,0.121875815,0.10666697,0.12711167,0.20921385,0.30238557,0.18885982,scrub,0.05113132,-0.47846812,0.24411522,1
1_2_1_306,0.118153885,0.102237135,0.122300334,0.19947273,0.30247188,0.18666399,scrub,0.033171516,-0.49476224,0.23983485,1
1_2_1_307,0.118075594,0.100157835,0.119877815,0.19855821,0.30076683,0.18471807,scrub,0.036110085,-0.5003658,0.24708384,1
1_2_1_308,0.11969053,0.10495274,0.12549977,0.20918377,0.31037307,0.18951143,scrub,0.049341787,-0.49460045,0.2500392,1
1_2_1_309,0.11969053,0.10495274,0.12549977,0.20918377,0.31037307,0.18951143,scrub,0.049341787,-0.49460045,0.2500392,1
1_2_1_310,0.11958717,0.10464528,0.12829182,0.22179195,0.31169397,0.1870867,scrub,0.0848791,-0.49730763,0.26707932,1
1_2_1_311,0.11692733,0.103141084,0.12641461,0.22052756,0.30836087,0.1839531,scrub,0.09042324,-0.49870914,0.27126408,1
1_2_1_312,0.114173666,0.09874576,0.12214858,0.21382879,0.3040548,0.18000266,scrub,0.08588986,-0.50970393,0.27287614,1
1_2_1_313,0.11410943,0.09713028,0.116037354,0.19682425,0.30391806,0.1838544,scrub,0.03407034,-0.5156181,0.25821927,1
1_2_1_314,0.11410943,0.09713028,0.116037354,0.19682425,0.30391806,0.1838544,scrub,0.03407034,-0.5156181,0.25821927,1
1_2_1_315,0.11716897,0.09978901,0.11488144,0.1905759,0.29533604,0.18722871,scrub,0.008859575,-0.4948991,0.24780697,1
1_2_1_316,0.11779322,0.10058352,0.11647135,0.18965888,0.2945147,0.1877468,scrub,0.005066398,-0.49084294,0.23907319,1
1_2_1_317,0.11684307,0.09850764,0.113885984,0.18673839,0.29894468,0.18768331,scrub,-0.002523698,-0.5043046,0.24233699,1
1_2_1_318,0.11606513,0.10139085,0.120092064,0.20277263,0.31109887,0.1928086,scrub,0.025188338,-0.50839573,0.25608426,1
1_2_1_319,0.11606513,0.10139085,0.120092064,0.20277263,0.31109887,0.1928086,scrub,0.025188338,-0.50839573,0.25608426,1
1_2_1_320,0.114574544,0.0942847,0.1104459,0.18875717,0.2783091,0.1711199,scrub,0.049009148,-0.4939009,0.26173282,1
1_2_1_321,0.11132084,0.09668107,0.11645799,0.20083722,0.29649985,0.17614338,scrub,0.06550429,-0.5082108,0.2659329,1
1_2_1_322,0.11089076,0.093605846,0.11379951,0.19962767,0.2977339,0.17554569,scrub,0.06418893,-0.5216134,0.27383763,1
1_2_1_323,0.11526467,0.09928066,0.119756825,0.20844498,0.3129319,0.18729582,scrub,0.053441945,-0.5183036,0.27022445,1
1_2_1_324,0.11526467,0.09928066,0.119756825,0.20844498,0.3129319,0.18729582,scrub,0.053441945,-0.5183036,0.27022445,1
1_2_1_325,0.11823323,0.10330473,0.122110665,0.2019339,0.30493674,0.19257163,scrub,0.023731684,-0.4939038,0.24633414,1
1_2_1_326,0.11571582,0.09755167,0.11372037,0.18774042,0.2708036,0.16558579,scrub,0.06270304,-0.4703392,0.24553788,1
1_2_1_327,0.112542935,0.093788475,0.109544225,0.180688,0.26280147,0.15957215,scrub,0.062057927,-0.47397017,0.24512705,1
1_2_1_328,0.112542935,0.093788475,0.109544225,0.180688,0.26280147,0.15957215,scrub,0.062057927,-0.47397017,0.24512705,1
1_2_1_329,0.11537624,0.09440055,0.108867824,0.17602116,0.26315984,0.1628795,scrub,0.03877733,-0.47197425,0.23571755,1
1_2_1_330,0.11418596,0.09413851,0.107635334,0.17323373,0.26005062,0.16160467,scrub,0.034730364,-0.46842802,0.23355508,1
1_2_1_331,0.11414422,0.09391838,0.10681832,0.17366129,0.25801122,0.16005416,scrub,0.040774647,-0.4662661,0.2383167,1
1_2_1_332,0.112178415,0.09307338,0.105837144,0.17457676,0.25733715,0.15806718,scrub,0.04963138,-0.4687752,0.24513626,1
1_2_1_333,0.112178415,0.09307338,0.105837144,0.17457676,0.25733715,0.15806718,scrub,0.04963138,-0.4687752,0.24513626,1
1_2_1_334,0.11423288,0.09476575,0.10925364,0.17635393,0.26185688,0.16061194,scrub,0.046716865,-0.46853766,0.23493879,1
1_2_1_335,0.116966896,0.098203555,0.1142631,0.18490645,0.27210218,0.16848782,scrub,0.046459824,-0.46960825,0.23613149,1
1_2_1_336,0.117338374,0.099130854,0.116339915,0.18921313,0.28155172,0.17393643,scrub,0.04206724,-0.47919416,0.23849611,1
1_2_1_337,0.117338374,0.099130854,0.116339915,0.18921313,0.28155172,0.17393643,scrub,0.04206724,-0.47919416,0.23849611,1
1_2_1_338,0.11743928,0.10007778,0.11945929,0.19644196,0.29007345,0.17851788,scrub,0.04780268,-0.48697957,0.24369222,1
1_2_1_339,0.11775813,0.10075152,0.12016088,0.19244105,0.29156476,0.18055709,scrub,0.03186064,-0.48637605,0.23122112,1
1_2_1_340,0.11681032,0.09948845,0.117669865,0.19128731,0.29180092,0.1809358,scrub,0.027809957,-0.491484,0.23827718,1
1_2_1_341,0.1195007,0.104553,0.12524414,0.20702864,0.30696297,0.18836944,scrub,0.047190934,-0.4918642,0.24613662,1
1_2_1_342,0.1195007,0.104553,0.12524414,0.20702864,0.30696297,0.18836944,scrub,0.047190934,-0.4918642,0.24613662,1
1_2_1_343,0.11877356,0.1045402,0.12728041,0.22080535,0.31146455,0.18795983,scrub,0.08035301,-0.49740863,0.26868358,1
1_2_1_344,0.11348063,0.09818256,0.11956241,0.21116406,0.29564905,0.17511266,scrub,0.09333048,-0.50139827,0.276971,1
1_2_1_345,0.11026166,0.0916066,0.11076139,0.19571564,0.28458503,0.16758336,scrub,0.0774356,-0.51297903,0.27719614,1
1_2_1_346,0.11086941,0.09344356,0.112631634,0.1959543,0.293558,0.1759252,scrub,0.053859107,-0.5170895,0.27001444,1
1_2_1_347,0.11086941,0.09344356,0.112631634,0.1959543,0.293558,0.1759252,scrub,0.053859107,-0.5170895,0.27001444,1
1_2_1_348,0.11351355,0.09702006,0.11726229,0.20067933,0.3012026,0.18263581,scrub,0.04707228,-0.5127346,0.2623659,1
1_2_1_349,0.11687686,0.099733025,0.11683874,0.19487363,0.30028594,0.18553829,scrub,0.02454008,-0.5013585,0.25034264,1
1_2_1_350,0.113910325,0.09595419,0.11621933,0.19892143,0.29927272,0.18110567,scrub,0.04688022,-0.51443493,0.2624291,1
1_2_1_351,0.11404849,0.0983631,0.12035772,0.21417205,0.31277138,0.18531998,scrub,0.072221905,-0.521504,0.2804364,1
1_2_1_352,0.11404849,0.0983631,0.12035772,0.21417205,0.31277138,0.18531998,scrub,0.072221905,-0.521504,0.2804364,1
1_2_1_353,0.112296894,0.095380604,0.11597358,0.20133442,0.29448384,0.17585951,scrub,0.067537956,-0.5106986,0.26901573,1
1_2_1_354,0.10902426,0.09178308,0.111273885,0.1962716,0.28679577,0.16848809,scrub,0.076169364,-0.51511776,0.27637446,1
1_2_1_355,0.10980071,0.09302353,0.11464968,0.20522198,0.29636928,0.17342153,scrub,0.083985195,-0.5222124,0.28315198,1
1_2_1_356,0.113863826,0.096578985,0.11664023,0.20908299,0.30075192,0.18080923,scrub,0.072516866,-0.5138612,0.2838077,1
1_2_1_357,0.113863826,0.096578985,0.11664023,0.20908299,0.30075192,0.18080923,scrub,0.072516866,-0.5138612,0.2838077,1
1_2_1_358,0.11542204,0.09945345,0.11800444,0.20247975,0.29532754,0.18262383,scrub,0.051559936,-0.49615887,0.26358652,1
1_2_1_359,0.112912506,0.094132945,0.106674075,0.17625849,0.2534267,0.1563154,scrub,0.059965886,-0.45832062,0.24593993,1
1_2_1_360,0.1094358,0.08708955,0.0974237,0.16218004,0.23429963,0.14175938,scrub,0.0671866,-0.45804304,0.249443,1
1_2_1_361,0.1094358,0.08708955,0.0974237,0.16218004,0.23429963,0.14175938,scrub,0.0671866,-0.45804304,0.249443,1
1_2_1_362,0.11101583,0.09080653,0.10460633,0.1778326,0.253784,0.15372813,scrub,0.07270003,-0.47295982,0.25926408,1
1_2_1_363,0.11550142,0.09499785,0.108331494,0.18461351,0.25967467,0.15975983,scrub,0.072170734,-0.46430665,0.26039705,1
1_2_1_364,0.11505547,0.09649224,0.11030652,0.18897577,0.2652581,0.16373646,scrub,0.07155778,-0.4665258,0.2628597,1
1_2_1_365,0.11345957,0.09435125,0.10884903,0.18088011,0.2696178,0.16472587,scrub,0.046741795,-0.48154247,0.24861524,1
1_2_1_366,0.11345957,0.09435125,0.10884903,0.18088011,0.2696178,0.16472587,scrub,0.046741795,-0.48154247,0.24861524,1
1_2_1_367,0.11574465,0.09681192,0.111314565,0.17678568,0.273768,0.17238842,scrub,0.012593311,-0.47751126,0.22725116,1
1_2_1_368,0.117539376,0.09888399,0.1151155,0.18216313,0.2774099,0.1738661,scrub,0.023304382,-0.47443214,0.22553802,1
1_2_1_369,0.11641538,0.09899998,0.1151776,0.18326175,0.27518484,0.17119032,scrub,0.034056596,-0.47084984,0.22813396,1
1_2_1_370,0.11641538,0.09899998,0.1151776,0.18326175,0.27518484,0.17119032,scrub,0.034056596,-0.47084984,0.22813396,1
1_2_1_371,0.11683515,0.09884542,0.115921095,0.18638088,0.27978998,0.17338617,scrub,0.03611978,-0.477886,0.23307748,1
1_2_1_372,0.11901303,0.10035798,0.11823004,0.1842902,0.2788915,0.17511669,scrub,0.025524031,-0.47075483,0.2183661,1
1_2_1_373,0.11574471,0.09746451,0.11424431,0.1840385,0.27756643,0.17181031,scrub,0.034363445,-0.48023218,0.23398663,1
1_2_1_374,0.119577885,0.10144086,0.12127836,0.20261014,0.293092,0.17919105,scrub,0.06133842,-0.48576725,0.2511104,1
1_2_1_375,0.119577885,0.10144086,0.12127836,0.20261014,0.293092,0.17919105,scrub,0.06133842,-0.48576725,0.2511104,1
1_2_1_376,0.11507729,0.10085082,0.12231413,0.20909005,0.29656047,0.18012267,scrub,0.07442557,-0.4924612,0.26184317,1
1_2_1_377,0.11131461,0.09253993,0.10924682,0.18627803,0.27016407,0.164897,scrub,0.06088427,-0.48972204,0.26065898,1
1_2_1_378,0.11069357,0.09152371,0.10479081,0.17604622,0.2581605,0.15815434,scrub,0.053536367,-0.47653508,0.25372514,1
1_2_1_379,0.1102071,0.09190552,0.10961996,0.19354592,0.27223796,0.16273539,scrub,0.086478114,-0.49522358,0.2768318,1
1_2_1_380,0.1102071,0.09190552,0.10961996,0.19354592,0.27223796,0.16273539,scrub,0.086478114,-0.49522358,0.2768318,1
1_2_1_381,0.110973746,0.09435917,0.11212407,0.19641083,0.28579175,0.17124502,scrub,0.06844937,-0.50356996,0.27318388,1
1_2_1_382,0.116296396,0.09800252,0.115720466,0.19486041,0.2985043,0.18570828,scrub,0.024048561,-0.5056704,0.2548127,1
1_2_1_383,0.11445351,0.09724237,0.116297305,0.19800928,0.2891595,0.17717497,scrub,0.05553088,-0.49667755,0.2599754,1
1_2_1_384,0.11175822,0.09488721,0.11544798,0.20197684,0.2910339,0.17338407,scrub,0.076174065,-0.5082559,0.27259636,1
1_2_1_385,0.11175822,0.09488721,0.11544798,0.20197684,0.2910339,0.17338407,scrub,0.076174065,-0.5082559,0.27259636,1
1_2_1_386,0.111022905,0.093736485,0.11388352,0.19837572,0.29382274,0.17307207,scrub,0.06812168,-0.5162727,0.2705835,1
1_2_1_387,0.10843873,0.091032475,0.11095558,0.19664165,0.28472966,0.16755481,scrub,0.079865806,-0.5154782,0.27856582,1
1_2_1_388,0.112842396,0.09618984,0.11766471,0.20935106,0.30659455,0.18100777,scrub,0.0726083,-0.5223755,0.2803729,1
1_2_1_389,0.115389034,0.098975606,0.12055436,0.21418932,0.31294623,0.18716758,scrub,0.06732595,-0.5194447,0.27972138,1
1_2_1_390,0.115389034,0.098975606,0.12055436,0.21418932,0.31294623,0.18716758,scrub,0.06732595,-0.5194447,0.27972138,1
1_2_1_391,0.11569205,0.09975962,0.1186534,0.20352554,0.2971412,0.18297262,scrub,0.05317727,-0.49730703,0.26343167,1
1_2_1_392,0.11869693,0.10050424,0.11133489,0.1802012,0.2656365,0.17040268,scrub,0.027947571,-0.4510076,0.23621882,1
1_2_1_393,0.11431427,0.09466174,0.10428469,0.16946435,0.24105477,0.15248255,scrub,0.052747194,-0.43606144,0.23810005,1
1_2_1_394,0.11431427,0.09466174,0.10428469,0.16946435,0.24105477,0.15248255,scrub,0.052747194,-0.43606144,0.23810005,1
1_2_1_395,0.11415622,0.094636686,0.106847,0.17828718,0.25842208,0.1590336,scrub,0.05707796,-0.46390405,0.25054932,1
1_2_1_396,0.11885129,0.10227904,0.116990395,0.20222998,0.27878612,0.17489989,scrub,0.07246863,-0.46319398,0.26702425,1
1_2_1_397,0.11640175,0.09941767,0.115886144,0.20096213,0.2840671,0.1746724,scrub,0.06998753,-0.48150393,0.268507,1
