system:index,Class,NDVI,NDVI_variance
1_1_19_65,2,0.63653076,0.018132835
1_1_19_66,2,0.65499175,0.021701124
1_1_19_67,2,0.6721329,0.024348494
1_1_19_68,2,0.6721329,0.024348494
1_1_19_69,2,0.66270053,0.022715937
1_1_19_70,2,0.65449464,0.020706166
1_1_19_71,2,0.64373547,0.021760346
1_1_19_72,2,0.6471834,0.022054572
1_1_19_73,2,0.6471834,0.022054572
1_1_19_74,2,0.65553755,0.020042366
1_1_19_75,2,0.6553347,0.01954093
1_1_19_76,2,0.649524,0.019458109
1_1_19_77,2,0.64655316,0.019256495
1_1_19_78,2,0.64655316,0.019256495
1_1_19_79,2,0.6453358,0.018458058
1_1_19_80,2,0.6521931,0.020629574
1_1_19_81,2,0.64712375,0.019692234
1_1_19_82,2,0.63456297,0.019556576
1_1_19_83,2,0.63456297,0.019556576
1_1_19_84,2,0.61025697,0.015584999
1_1_19_85,2,0.6220953,0.017292212
1_1_19_86,2,0.6264807,0.017560524
1_1_19_87,2,0.6438386,0.01968907
1_1_19_88,2,0.6438386,0.01968907
1_1_19_89,2,0.6442601,0.021025422
1_1_19_90,2,0.6524483,0.020581672
1_1_19_91,2,0.63664615,0.017697405
1_1_19_92,2,0.619977,0.017628677
1_1_19_93,2,0.619977,0.017628677
1_1_19_94,2,0.63191867,0.019199625
1_1_19_95,2,0.6313966,0.021769414
1_1_19_96,2,0.6455788,0.023239056
1_1_19_97,2,0.6542229,0.022329365
1_1_19_98,2,0.6550232,0.021734787
1_1_19_99,2,0.6633705,0.021490008
1_1_19_100,2,0.6633705,0.021490008
1_1_19_101,2,0.65981674,0.02211887
1_1_19_102,2,0.63819253,0.020902274
1_1_19_103,2,0.6583421,0.021744159
1_1_19_104,2,0.655393,0.021637312
1_1_19_105,2,0.655393,0.021637312
1_1_19_106,2,0.65696514,0.020995043
1_1_19_107,2,0.6569251,0.021104892
1_1_19_108,2,0.6597577,0.022098673
1_1_19_109,2,0.65906453,0.021672152
1_1_19_110,2,0.65906453,0.021672152
1_1_19_111,2,0.651668,0.020528298
1_1_19_112,2,0.64222586,0.017704624
1_1_19_113,2,0.6279532,0.01707648
1_1_19_114,2,0.6436832,0.019445304
1_1_19_115,2,0.6436832,0.019445304
1_1_19_116,2,0.65230197,0.020154894
1_1_19_117,2,0.66522855,0.023071829
1_1_19_118,2,0.6665939,0.024152913
1_1_19_119,2,0.63456297,0.019556576
1_1_19_120,2,0.63456297,0.019556576
1_1_19_121,2,0.63013077,0.017124791
1_1_19_122,2,0.63105494,0.017967095
1_1_19_123,2,0.6255046,0.016301241
1_1_19_124,2,0.6357754,0.017470483
1_1_19_125,2,0.6357754,0.017470483
1_1_19_126,2,0.64744645,0.020065625
1_1_19_127,2,0.65078497,0.021191922
1_1_19_128,2,0.6253666,0.018945071
1_1_19_129,2,0.6116579,0.016891746
1_1_19_130,2,0.6116579,0.016891746
1_1_19_131,2,0.64963835,0.023496522
1_1_19_132,2,0.66005695,0.023378833
1_1_19_133,2,0.66141856,0.023601419
1_1_19_134,2,0.67380583,0.02412913
1_1_19_135,2,0.6835077,0.026307421
1_1_19_136,2,0.6835077,0.026307421
1_1_19_137,2,0.69088197,0.027530281
1_1_19_138,2,0.6774026,0.02578832
1_1_19_139,2,0.670733,0.023709705
1_1_19_140,2,0.6552903,0.022132041
1_1_19_141,2,0.6552903,0.022132041
1_1_19_142,2,0.6660415,0.022008653
1_1_19_143,2,0.6577067,0.021711007
1_1_19_144,2,0.66171104,0.022154595
1_1_19_145,2,0.6554391,0.021852364
1_1_19_146,2,0.6554391,0.021852364
1_1_19_147,2,0.65107214,0.020406581
1_1_19_148,2,0.6518887,0.0192379
1_1_19_149,2,0.63381827,0.018231244
1_1_19_150,2,0.6413421,0.01853355
1_1_19_151,2,0.6413421,0.01853355
1_1_19_152,2,0.65984684,0.020332414
1_1_19_153,2,0.66522855,0.023071829
1_1_19_154,2,0.6665939,0.024152913
1_1_19_155,2,0.65990466,0.021966653
1_1_19_156,2,0.65990466,0.021966653
1_1_19_157,2,0.65049857,0.01967304
1_1_19_158,2,0.64301676,0.018516561
1_1_19_159,2,0.6378528,0.018276041
1_1_19_160,2,0.64105684,0.019874
1_1_19_161,2,0.64105684,0.019874
1_1_19_162,2,0.65440243,0.021971787
1_1_19_163,2,0.6657211,0.022951402
1_1_19_164,2,0.6483588,0.020713418
1_1_19_165,2,0.62963784,0.019726877
1_1_19_166,2,0.62963784,0.019726877
1_1_19_167,2,0.64995337,0.022207044
1_1_19_168,2,0.65551233,0.022789007
1_1_19_169,2,0.6649878,0.0245092
1_1_19_170,2,0.68168855,0.027483188
1_1_19_171,2,0.6904248,0.029238355
1_1_19_172,2,0.6904248,0.029238355
1_1_19_173,2,0.6917274,0.028441618
1_1_19_174,2,0.68657726,0.028453167
1_1_19_175,2,0.6746944,0.025756833
1_1_19_176,2,0.6568716,0.024014566
1_1_19_177,2,0.6568716,0.024014566
1_1_19_178,2,0.6567125,0.023584663
1_1_19_179,2,0.6640223,0.023502367
1_1_19_180,2,0.66783667,0.024251513
1_1_19_181,2,0.6686515,0.023985409
1_1_19_182,2,0.6686515,0.023985409
1_1_19_183,2,0.66935056,0.022024454
1_1_19_184,2,0.664679,0.02196134
1_1_19_185,2,0.6620842,0.020927571
1_1_19_186,2,0.6615552,0.019719814
1_1_19_187,2,0.6413421,0.01853355
1_1_19_188,2,0.65984684,0.020332414
1_1_19_189,2,0.6692743,0.021925472
1_1_19_190,2,0.6767601,0.023834284
1_1_19_191,2,0.67893165,0.023387077
1_1_19_192,2,0.67893165,0.023387077
1_1_19_193,2,0.6673936,0.021810056
1_1_19_194,2,0.66582704,0.020516216
1_1_19_195,2,0.6657949,0.019937651
1_1_19_196,2,0.6606633,0.021357875
1_1_19_197,2,0.6606633,0.021357875
1_1_19_198,2,0.6447439,0.021638496
1_1_19_199,2,0.66061914,0.022258466
1_1_19_200,2,0.65492696,0.020673766
1_1_19_201,2,0.6594302,0.021688756
1_1_19_202,2,0.6594302,0.021688756
1_1_19_203,2,0.6456987,0.022816449
1_1_19_204,2,0.6553317,0.023955737
1_1_19_205,2,0.6753322,0.025719978
1_1_19_206,2,0.68852717,0.028756454
1_1_19_207,2,0.67889285,0.028320376
1_1_19_208,2,0.67889285,0.028320376
1_1_19_209,2,0.67975456,0.028841489
1_1_19_210,2,0.68897885,0.029637585
1_1_19_211,2,0.6847049,0.029103835
1_1_19_212,2,0.67551464,0.025227936
1_1_19_213,2,0.67551464,0.025227936
1_1_19_214,2,0.6725234,0.024023406
1_1_19_215,2,0.6799915,0.024056783
1_1_19_216,2,0.6807458,0.024002187
1_1_19_217,2,0.677278,0.023135443
1_1_19_218,2,0.677278,0.023135443
1_1_19_219,2,0.6794261,0.02318379
1_1_19_220,2,0.67610395,0.022747106
1_1_19_221,2,0.6740804,0.022779059
1_1_19_222,2,0.6615552,0.019719814
1_1_19_223,2,0.6615552,0.019719814
1_1_19_224,2,0.6690888,0.021066371
1_1_19_225,2,0.6709864,0.021611465
1_1_19_226,2,0.6734475,0.023484912
1_1_19_227,2,0.67550135,0.024182715
1_1_19_228,2,0.67550135,0.024182715
1_1_19_229,2,0.67340684,0.022442989
1_1_19_230,2,0.6740006,0.022491278
1_1_19_231,2,0.6729683,0.021581445
1_1_19_232,2,0.6647262,0.021506773
1_1_19_233,2,0.6647262,0.021506773
1_1_19_234,2,0.6514573,0.020858181
1_1_19_235,2,0.6577185,0.020687617
1_1_19_236,2,0.6551837,0.020884092
1_1_19_237,2,0.6705159,0.023150302
1_1_19_238,2,0.6705159,0.023150302
1_1_19_239,2,0.67096436,0.023118406
1_1_19_240,2,0.65733063,0.02344312
1_1_19_241,2,0.66937673,0.024301951
1_1_19_242,2,0.68321466,0.028250082
1_1_19_243,2,0.6817517,0.029852244
1_1_19_244,2,0.6817517,0.029852244
1_1_19_245,2,0.67970014,0.028994927
1_1_19_246,2,0.69417477,0.029430214
1_1_19_247,2,0.69656533,0.02920981
1_1_19_248,2,0.68701524,0.025948227
1_1_19_249,2,0.68701524,0.025948227
1_1_19_250,2,0.677402,0.023349
1_1_19_251,2,0.67645305,0.024068351
1_1_19_252,2,0.68150836,0.024950379
1_1_19_253,2,0.67552334,0.024902604
1_1_19_254,2,0.67552334,0.024902604
1_1_19_255,2,0.6779749,0.024436721
1_1_19_256,2,0.67610395,0.022747106
1_1_19_257,2,0.6740804,0.022779059
1_1_19_258,2,0.67522645,0.022466261
1_1_19_259,2,0.67522645,0.022466261
1_1_19_260,2,0.67084426,0.021676687
1_1_19_261,2,0.6629453,0.021520386
1_1_19_262,2,0.6686808,0.022838285
1_1_19_263,2,0.6674417,0.022757271
1_1_19_264,2,0.6674417,0.022757271
1_1_19_265,2,0.66914356,0.021518584
1_1_19_266,2,0.67189425,0.022844987
1_1_19_267,2,0.66888064,0.021810274
1_1_19_268,2,0.6724092,0.021749511
1_1_19_269,2,0.6724092,0.021749511
1_1_19_270,2,0.67515683,0.021791202
1_1_19_271,2,0.66365814,0.02155737
1_1_19_272,2,0.6607191,0.020356932
1_1_19_273,2,0.67804724,0.023525399
1_1_19_274,2,0.67804724,0.023525399
1_1_19_275,2,0.6728894,0.02313848
1_1_19_276,2,0.67248297,0.023601404
1_1_19_277,2,0.676274,0.024463469
1_1_19_278,2,0.6814694,0.026937969
1_1_19_279,2,0.687666,0.029062429
1_1_19_280,2,0.687666,0.029062429
1_1_19_281,2,0.686073,0.029057028
1_1_19_282,2,0.6846361,0.030203942
1_1_19_283,2,0.69412863,0.02956237
1_1_19_284,2,0.68630975,0.027604403
1_1_19_285,2,0.68630975,0.027604403
1_1_19_286,2,0.6786832,0.024956132
1_1_19_287,2,0.6789962,0.024984988
1_1_19_288,2,0.681945,0.025605447
1_1_19_289,2,0.68535227,0.025742832
1_1_19_290,2,0.67552334,0.024902604
1_1_19_291,2,0.6779749,0.024436721
1_1_19_292,2,0.6775339,0.024148416
1_1_19_293,2,0.6753212,0.023746847
1_1_19_294,2,0.67637575,0.023461273
1_1_19_295,2,0.67637575,0.023461273
1_1_19_296,2,0.6578212,0.021066897
1_1_19_297,2,0.6402354,0.020861466
1_1_19_298,2,0.66027755,0.022371346
1_1_19_299,2,0.66306114,0.022068052
1_1_19_300,2,0.66306114,0.022068052
1_1_19_301,2,0.66202897,0.021642791
1_1_19_302,2,0.6609358,0.022358029
1_1_19_303,2,0.66181743,0.020987309
1_1_19_304,2,0.67828304,0.023238583
1_1_19_305,2,0.67828304,0.023238583
1_1_19_306,2,0.6836757,0.025070557
1_1_19_307,2,0.6764513,0.023747509
1_1_19_308,2,0.66840845,0.02097946
1_1_19_309,2,0.67269003,0.02315353
1_1_19_310,2,0.67269003,0.02315353
1_1_19_311,2,0.66256183,0.022830839
1_1_19_312,2,0.66964096,0.023561771
1_1_19_313,2,0.678592,0.02501865
1_1_19_314,2,0.68349034,0.027558408
1_1_19_315,2,0.6873735,0.028247634
1_1_19_316,2,0.6873735,0.028247634
1_1_19_317,2,0.6887206,0.029412974
1_1_19_318,2,0.6879688,0.028909697
1_1_19_319,2,0.6890296,0.029732079
1_1_19_320,2,0.6895383,0.029871986
1_1_19_321,2,0.6895383,0.029871986
1_1_19_322,2,0.68459207,0.027936341
1_1_19_323,2,0.6832298,0.026877351
1_1_19_324,2,0.68525666,0.027482071
1_1_19_325,2,0.68535227,0.025742832
1_1_19_326,2,0.68535227,0.025742832
1_1_19_327,2,0.6845693,0.025730819
1_1_19_328,2,0.68259764,0.024578543
1_1_19_329,2,0.68002117,0.023857173
1_1_19_330,2,0.6748732,0.023584003
1_1_19_331,2,0.6748732,0.023584003
1_1_19_332,2,0.6555248,0.021190095
1_1_19_333,2,0.65542465,0.021628644
1_1_19_334,2,0.65537363,0.023018211
1_1_19_335,2,0.6606074,0.021675749
1_1_19_336,2,0.6606074,0.021675749
1_1_19_337,2,0.66252303,0.02177668
1_1_19_338,2,0.66384166,0.021699656
1_1_19_339,2,0.6562654,0.022180963
1_1_19_340,2,0.67913854,0.023624838
1_1_19_341,2,0.67913854,0.023624838
1_1_19_342,2,0.68723536,0.026294505
1_1_19_343,2,0.6809796,0.025206012
1_1_19_344,2,0.6531811,0.021726868
1_1_19_345,2,0.65629065,0.021458034
1_1_19_346,2,0.66852254,0.025426775
1_1_19_347,2,0.67456704,0.02299396
1_1_19_348,2,0.67926496,0.023995097
1_1_19_349,2,0.68244195,0.025855639
1_1_19_350,2,0.6873287,0.027878781
1_1_19_351,2,0.6873287,0.027878781
1_1_19_352,2,0.6879253,0.029115014
1_1_19_353,2,0.68927187,0.027654965
1_1_19_354,2,0.68975776,0.02936481
1_1_19_355,2,0.6915851,0.03201077
1_1_19_356,2,0.6915851,0.03201077
1_1_19_357,2,0.6792403,0.027298921
1_1_19_358,2,0.6832298,0.026877351
1_1_19_359,2,0.68525666,0.027482071
1_1_19_360,2,0.6846409,0.026726548
1_1_19_361,2,0.6846409,0.026726548
1_1_19_362,2,0.68404627,0.025002813
1_1_19_363,2,0.6768605,0.023011705
1_1_19_364,2,0.67890686,0.022149406
1_1_19_365,2,0.65765476,0.02208822
1_1_19_366,2,0.65765476,0.02208822
1_1_19_367,2,0.6482999,0.0214341
1_1_19_368,2,0.6650677,0.022387218
1_1_19_369,2,0.6577679,0.023156054
1_1_19_370,2,0.6580541,0.022080926
1_1_19_371,2,0.6580541,0.022080926
1_1_19_372,2,0.6592561,0.021137412
1_1_19_373,2,0.64106774,0.020614131
1_1_19_374,2,0.65992916,0.021841114
1_1_19_375,2,0.67836356,0.024191981
1_1_19_376,2,0.67836356,0.024191981
1_1_19_377,2,0.6846968,0.026121896
1_1_19_378,2,0.6744929,0.025494234
1_1_19_379,2,0.6512516,0.023656269
1_1_19_380,2,0.6558582,0.022475753
1_1_19_381,2,0.6602903,0.022208225
1_1_19_382,2,0.6579659,0.022320653
1_1_19_383,2,0.6675833,0.023877302
1_1_19_384,2,0.6656455,0.02340983
1_1_19_385,2,0.6784649,0.023633269
1_1_19_386,2,0.6784649,0.023633269
1_1_19_387,2,0.6709797,0.024990818
1_1_19_388,2,0.67479587,0.026567054
1_1_19_389,2,0.6862621,0.028656669
1_1_19_390,2,0.6779196,0.028186006
1_1_19_391,2,0.6915851,0.03201077
1_1_19_392,2,0.6792403,0.027298921
1_1_19_393,2,0.671937,0.025399809
1_1_19_394,2,0.68097204,0.02541997
1_1_19_395,2,0.6796891,0.024746854
1_1_19_396,2,0.6796891,0.024746854
1_1_19_397,2,0.6757435,0.022968108
1_1_19_398,2,0.6688113,0.022472649
1_1_19_399,2,0.6628544,0.022623534
1_1_19_400,2,0.65339655,0.020519899
1_1_19_401,2,0.65339655,0.020519899
1_1_19_402,2,0.64652884,0.020230398
1_1_19_403,2,0.6552172,0.021900607
1_1_19_404,2,0.6677106,0.025041591
1_1_19_405,2,0.6535631,0.021608653
1_1_19_406,2,0.6535631,0.021608653
1_1_19_407,2,0.6450118,0.020317717
1_1_19_408,2,0.6409115,0.02072841
1_1_19_409,2,0.6377893,0.020962567
1_1_19_410,2,0.67094785,0.023110957
1_1_19_411,2,0.67094785,0.023110957
1_1_19_412,2,0.66249055,0.023579241
1_1_19_413,2,0.6389782,0.023584722
1_1_19_414,2,0.6547853,0.021616128
1_1_19_415,2,0.66269356,0.022609323
1_1_19_416,2,0.57044035,0.016191411
1_1_19_417,2,0.6130677,0.020682813
1_1_19_418,2,0.64609575,0.022059881
1_1_19_419,2,0.6430308,0.021398352
1_1_19_420,2,0.6400443,0.022431976
1_1_19_421,2,0.6400443,0.022431976
1_1_19_422,2,0.6332328,0.023934497
1_1_19_423,2,0.64310324,0.023132587
1_1_19_424,2,0.6710401,0.023424733
1_1_19_425,2,0.6779196,0.028186006
1_1_19_426,2,0.6779196,0.028186006
1_1_19_427,2,0.66186327,0.024360263
1_1_19_428,2,0.67544,0.024493801
1_1_19_429,2,0.67184967,0.022702207
1_1_19_430,2,0.66835326,0.022627821
1_1_19_431,2,0.66835326,0.022627821
1_1_19_432,2,0.6630528,0.022443837
1_1_19_433,2,0.6550504,0.022686016
1_1_19_434,2,0.6562433,0.022536491
1_1_19_435,2,0.6580819,0.023171134
1_1_19_436,2,0.6580819,0.023171134
1_1_19_437,2,0.6453816,0.021535119
1_1_19_438,2,0.6363539,0.020105071
1_1_19_439,2,0.6470843,0.021296323
1_1_19_440,2,0.6571987,0.021168085
1_1_19_441,2,0.6571987,0.021168085
1_1_19_442,2,0.6343803,0.021261576
1_1_19_443,2,0.6389162,0.020626311
1_1_19_444,2,0.6430278,0.019821096
1_1_19_445,2,0.65601116,0.022287846
1_1_19_446,2,0.65601116,0.022287846
1_1_19_447,2,0.6642714,0.0249051
1_1_19_448,2,0.64732903,0.022493975
1_1_19_449,2,0.6542277,0.021295176
1_1_19_450,2,0.6553217,0.020181461
1_1_19_451,2,0.626678,0.019600616
1_1_19_452,2,0.626678,0.019600616
1_1_19_453,2,0.66417205,0.023898714
1_1_19_454,2,0.6619837,0.025045452
1_1_19_455,2,0.6508964,0.02396479
1_1_19_456,2,0.6643062,0.028251941
1_1_19_457,2,0.6643062,0.028251941
1_1_19_458,2,0.6883806,0.030862634
1_1_19_459,2,0.64310324,0.023132587
1_1_19_460,2,0.6710401,0.023424733
1_1_19_461,2,0.659856,0.023610867
1_1_19_462,2,0.659856,0.023610867
1_1_19_463,2,0.6635207,0.023760671
1_1_19_464,2,0.68203443,0.025033782
1_1_19_465,2,0.6666314,0.024128258
1_1_19_466,2,0.6589511,0.022682505
1_1_19_467,2,0.6589511,0.022682505
1_1_19_468,2,0.66113025,0.023318866
1_1_19_469,2,0.6596484,0.02358193
1_1_19_470,2,0.65955645,0.023741814
1_1_19_471,2,0.662039,0.024183761
1_1_19_472,2,0.662039,0.024183761
1_1_19_473,2,0.6426882,0.021334541
1_1_19_474,2,0.62564266,0.018314529
1_1_19_475,2,0.6234912,0.018939211
1_1_19_476,2,0.6536434,0.020159624
1_1_19_477,2,0.6536434,0.020159624
1_1_19_478,2,0.64976406,0.020864884
1_1_19_479,2,0.66173756,0.021112196
1_1_19_480,2,0.66097456,0.022529374
1_1_19_481,2,0.66580564,0.024023474
1_1_19_482,2,0.66580564,0.024023474
1_1_19_483,2,0.6885473,0.026659761
1_1_19_484,2,0.67850107,0.025370294
1_1_19_485,2,0.6655217,0.020517588
1_1_19_486,2,0.64935976,0.022296888
1_1_19_487,2,0.6641709,0.026931101
1_1_19_488,2,0.6641709,0.026931101
1_1_19_489,2,0.6476124,0.02225975
1_1_19_490,2,0.63765883,0.021211346
1_1_19_491,2,0.6305132,0.019248002
1_1_19_492,2,0.6354891,0.016616472
1_1_19_493,2,0.6643062,0.028251941
1_1_19_494,2,0.6883806,0.030862634
1_1_19_495,2,0.6870263,0.033210945
1_1_19_496,2,0.68027455,0.028885518
1_1_19_497,2,0.6678747,0.025813843
1_1_19_498,2,0.6678747,0.025813843
1_1_19_499,2,0.67070496,0.026171992
1_1_19_500,2,0.6825928,0.025757876
1_1_19_501,2,0.6682623,0.02451776
1_1_19_502,2,0.6702512,0.024143089
1_1_19_503,2,0.6702512,0.024143089
1_1_19_504,2,0.6722301,0.024348562
1_1_19_505,2,0.670444,0.024061597
1_1_19_506,2,0.6723288,0.02421135
1_1_19_507,2,0.66808873,0.024084008
1_1_19_508,2,0.66808873,0.024084008
1_1_19_509,2,0.6601781,0.02207611
1_1_19_510,2,0.6280495,0.018968598
1_1_19_511,2,0.6331977,0.018088912
1_1_19_512,2,0.6350231,0.018119248
1_1_19_513,2,0.6350231,0.018119248
1_1_19_514,2,0.63905615,0.018737722
1_1_19_515,2,0.64959925,0.020229675
1_1_19_516,2,0.6595445,0.021302757
1_1_19_517,2,0.67048615,0.024224222
1_1_19_518,2,0.67048615,0.024224222
1_1_19_519,2,0.68713295,0.0260289
1_1_19_520,2,0.6951116,0.026166809
1_1_19_521,2,0.6743046,0.025279031
1_1_19_522,2,0.64611435,0.021571081
1_1_19_523,2,0.64611435,0.021571081
1_1_19_524,2,0.58522785,0.016852317
1_1_19_525,2,0.599644,0.017239199
1_1_19_526,2,0.6234933,0.017190305
1_1_19_527,2,0.6354891,0.016616472
1_1_19_528,2,0.6354891,0.016616472
1_1_19_529,2,0.6675623,0.026308506
1_1_19_530,2,0.703789,0.031580871
1_1_19_531,2,0.6846686,0.027840221
1_1_19_532,2,0.6750759,0.026033547
1_1_19_533,2,0.6750759,0.026033547
1_1_19_534,2,0.67474866,0.025375731
1_1_19_535,2,0.67167836,0.024727945
1_1_19_536,2,0.67427707,0.024688774
1_1_19_537,2,0.6790934,0.025216213
1_1_19_538,2,0.6790934,0.025216213
1_1_19_539,2,0.6739233,0.023982467
1_1_19_540,2,0.6718279,0.023144304
1_1_19_541,2,0.67228943,0.022850274
1_1_19_542,2,0.67281425,0.023929275
1_1_19_543,2,0.67281425,0.023929275
1_1_19_544,2,0.66721535,0.023314236
1_1_19_545,2,0.65007544,0.021174961
1_1_19_546,2,0.646075,0.020366408
1_1_19_547,2,0.6415439,0.020041988
1_1_19_548,2,0.6415439,0.020041988
1_1_19_549,2,0.63051903,0.018285833
1_1_19_550,2,0.63017595,0.01903943
1_1_19_551,2,0.6264164,0.019222807
1_1_19_552,2,0.6412945,0.019879932
1_1_19_553,2,0.6412945,0.019879932
1_1_19_554,2,0.6291249,0.019851658
1_1_19_555,2,0.6458834,0.021068025
1_1_19_556,2,0.6798392,0.021928298
1_1_19_557,2,0.632437,0.01940211
1_1_19_558,2,0.59287184,0.012998113
1_1_19_559,2,0.59287184,0.012998113
1_1_19_560,2,0.599644,0.017239199
1_1_19_561,2,0.6234933,0.017190305
1_1_19_562,2,0.5478584,0.010083091
1_1_19_563,2,0.5478584,0.010083091
1_1_19_564,2,0.61353093,0.016973632
1_1_19_565,2,0.6841994,0.024516476
1_1_19_566,2,0.67622477,0.024605547
1_1_19_567,2,0.6664751,0.024393307
1_1_19_568,2,0.6664751,0.024393307
1_1_19_569,2,0.6692675,0.024857174
1_1_19_570,2,0.6754887,0.025403135
1_1_19_571,2,0.67729694,0.025366726
1_1_19_572,2,0.6670669,0.02434132
1_1_19_573,2,0.6670669,0.02434132
1_1_19_574,2,0.66984826,0.023114775
1_1_19_575,2,0.6634332,0.022230113
1_1_19_576,2,0.66204077,0.021868332
1_1_19_577,2,0.6704871,0.022690741
1_1_19_578,2,0.6704871,0.022690741
1_1_19_579,2,0.6792744,0.023913029
1_1_19_580,2,0.68234247,0.024247726
1_1_19_581,2,0.68058056,0.024162522
1_1_19_582,2,0.6655917,0.023384031
1_1_19_583,2,0.6655917,0.023384031
1_1_19_584,2,0.651336,0.021174302
1_1_19_585,2,0.6460197,0.021220229
1_1_19_586,2,0.6433657,0.020387677
1_1_19_587,2,0.64229476,0.022397137
1_1_19_588,2,0.64229476,0.022397137
1_1_19_589,2,0.62835294,0.019792502
1_1_19_590,2,0.6098635,0.019150575
1_1_19_591,2,0.6348926,0.018865616
1_1_19_592,2,0.6214619,0.01678036
1_1_19_593,2,0.6201841,0.015690005
1_1_19_594,2,0.59287184,0.012998113
1_1_19_595,2,0.60954887,0.01452913
1_1_19_596,2,0.6320287,0.014776078
1_1_19_597,2,0.47367007,0.006529337
1_1_19_598,2,0.47367007,0.006529337
1_1_19_599,2,0.54351217,0.006102596
1_1_19_600,2,0.6723041,0.020421017
1_1_19_601,2,0.68706983,0.024949539
1_1_19_602,2,0.6815175,0.025539654
1_1_19_603,2,0.6815175,0.025539654
1_1_19_604,2,0.67224014,0.023490817
1_1_19_605,2,0.66177094,0.021153369
1_1_19_606,2,0.64966434,0.02019527
1_1_19_607,2,0.6428835,0.020078927
1_1_19_608,2,0.6428835,0.020078927
1_1_19_609,2,0.67089266,0.022188978
1_1_19_610,2,0.64432853,0.019541862
1_1_19_611,2,0.6512384,0.020649489
1_1_19_612,2,0.65330684,0.021668119
1_1_19_613,2,0.65330684,0.021668119
1_1_19_614,2,0.6731085,0.023655997
1_1_19_615,2,0.6767944,0.024317136
1_1_19_616,2,0.6827217,0.024058924
1_1_19_617,2,0.6753371,0.025496684
1_1_19_618,2,0.6753371,0.025496684
1_1_19_619,2,0.66891634,0.022954349
1_1_19_620,2,0.64765406,0.020313505
1_1_19_621,2,0.6427942,0.020066259
1_1_19_622,2,0.64964294,0.023095038
1_1_19_623,2,0.64964294,0.023095038
1_1_19_624,2,0.63802326,0.022424783
1_1_19_625,2,0.61542666,0.019201965
1_1_19_626,2,0.6117779,0.017564665
1_1_19_627,2,0.6214619,0.01678036
1_1_19_628,2,0.6201841,0.015690005
1_1_19_629,2,0.6201841,0.015690005
1_1_19_630,2,0.6327181,0.017520237
1_1_19_631,2,0.65124816,0.019777595
1_1_19_632,2,0.52506924,0.006529686
1_1_19_633,2,0.52506924,0.006529686
1_1_19_634,2,0.43038198,0.004006485
1_1_19_635,2,0.49686477,0.004912204
1_1_19_636,2,0.6311516,0.018874518
1_1_19_637,2,0.6946715,0.024788824
1_1_19_638,2,0.6946715,0.024788824
1_1_19_639,2,0.64036655,0.019802379
1_1_19_640,2,0.6169701,0.01479027
1_1_19_641,2,0.6082529,0.014688917
1_1_19_642,2,0.62278336,0.017621936
1_1_19_643,2,0.62278336,0.017621936
1_1_19_644,2,0.6428421,0.017809286
1_1_19_645,2,0.6232131,0.017509969
1_1_19_646,2,0.6571854,0.020946293
1_1_19_647,2,0.66309685,0.021674405
1_1_19_648,2,0.66309685,0.021674405
1_1_19_649,2,0.65936846,0.022830739
1_1_19_650,2,0.6640625,0.02365306
1_1_19_651,2,0.6772858,0.023267471
1_1_19_652,2,0.67553246,0.023702493
1_1_19_653,2,0.67553246,0.023702493
1_1_19_654,2,0.67757314,0.020814039
1_1_19_655,2,0.6468356,0.017721762
1_1_19_656,2,0.63085926,0.016338535
1_1_19_657,2,0.6436629,0.02051947
1_1_19_658,2,0.6436629,0.02051947
1_1_19_659,2,0.6448762,0.021574983
1_1_19_660,2,0.6404445,0.019525121
1_1_19_661,2,0.5968587,0.017010037
1_1_19_662,2,0.62493384,0.019602827
1_1_19_663,2,0.661524,0.021562868
1_1_19_664,2,0.661524,0.021562868
1_1_19_665,2,0.6787152,0.024686112
1_1_19_666,2,0.66631776,0.023150599
1_1_19_667,2,0.6600741,0.021484222
1_1_19_668,2,0.62432253,0.012672446
1_1_19_669,2,0.62432253,0.012672446
1_1_19_670,2,0.47059363,0.003720956
1_1_19_671,2,0.5166747,0.008357302
1_1_19_672,2,0.6624089,0.020421854
1_1_19_673,2,0.6624089,0.020421854
1_1_19_674,2,0.673589,0.022044206
1_1_19_675,2,0.6254739,0.014949348
1_1_19_676,2,0.61595756,0.014924256
1_1_19_677,2,0.62955886,0.016552527
1_1_19_678,2,0.62955886,0.016552527
1_1_19_679,2,0.5830761,0.014144283
1_1_19_680,2,0.608724,0.012688599
1_1_19_681,2,0.6722962,0.021306527
1_1_19_682,2,0.6729586,0.021850457
1_1_19_683,2,0.6729586,0.021850457
1_1_19_684,2,0.6635807,0.022808798
1_1_19_685,2,0.6690838,0.021208672
1_1_19_686,2,0.67804724,0.02154891
1_1_19_687,2,0.67431194,0.021665364
1_1_19_688,2,0.67431194,0.021665364
1_1_19_689,2,0.67245895,0.020381458
1_1_19_690,2,0.6605584,0.019268918
1_1_19_691,2,0.63063264,0.017033347
1_1_19_692,2,0.63493294,0.019097732
1_1_19_693,2,0.63493294,0.019097732
1_1_19_694,2,0.651414,0.020437876
1_1_19_695,2,0.6515501,0.020104415
1_1_19_696,2,0.604419,0.018587086
1_1_19_697,2,0.6542042,0.024500364
1_1_19_698,2,0.66073287,0.024561905
1_1_19_699,2,0.66073287,0.024561905
1_1_19_700,2,0.6724775,0.025714367
1_1_19_701,2,0.6673945,0.02432627
